CompanyNumber,grant_has_any,grant_n_organisations,grant_n_projects,grant_max_confidence,grant_min_confidence,grant_match_method,grant_source_date,grant_has_date
11201576,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11202037,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11202716,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
11202829,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11202964,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11203800,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11206295,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11207439,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11208148,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11209475,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11211307,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11211343,1,2,16,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11212264,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11213885,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
11214136,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11218230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11218777,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11219399,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11220892,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11222719,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11223987,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11226896,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11227200,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11227726,1,1,11,0.9,0.9,name_postcode,2026-08-11,0
11228656,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11230482,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
11231670,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11238886,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11239657,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11240610,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11241573,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11242734,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11243093,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11243383,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11243462,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11243556,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11245264,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11245279,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11246679,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11246890,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11247637,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11250727,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11251050,1,1,10,0.9,0.9,name_postcode,2026-08-11,0
11251527,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11252951,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11253274,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11253676,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11254425,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11255952,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11256678,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11263006,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11263781,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11264664,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11266143,1,2,72,0.8,0.8,name_postcode_area,2026-08-11,0
11267746,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11268569,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11271285,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11273508,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11274812,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11276329,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11276867,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11277467,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11280825,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11282547,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11290781,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11291103,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11294505,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11294625,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11295296,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11297082,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11301875,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11302612,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11304154,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11307075,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11308921,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11310218,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11311776,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11313074,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11313377,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11314081,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11316065,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11317031,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11318441,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11319335,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11323342,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
11323450,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11325521,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11325766,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11326653,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11327755,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11331912,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11332314,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11333643,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
11335301,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11335936,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11336312,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11337806,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11339472,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11339711,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11339725,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11341576,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11343859,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
11345001,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11345043,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11345544,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11346942,1,1,15,0.9,0.9,name_postcode,2026-08-11,0
11348164,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11349913,1,2,9,0.9,0.9,name_postcode,2026-08-11,0
11351281,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11352032,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11354850,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11358592,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11361730,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11362774,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
11367637,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11370398,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11371368,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11371379,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11371415,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11372447,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11375917,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11378449,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
11384234,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
11384491,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11387258,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11387533,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11388567,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
11390188,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11392873,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11392880,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11393234,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11394441,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11394777,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11397771,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
11404796,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11405883,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11407217,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11409307,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11410597,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11410833,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11411254,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11412688,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11412756,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11413946,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11415741,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11417841,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11418221,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11418236,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11420196,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11420367,1,1,18,0.8,0.8,name_postcode_area,2026-08-11,0
11420787,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11424510,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11425630,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11425744,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11427360,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11427766,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
11430103,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11437154,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11437288,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11439437,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11443576,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11443633,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11444280,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11444362,1,3,319,0.9,0.9,name_postcode,2026-08-11,0
11444598,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
11445797,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11447363,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11447596,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11450556,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11453121,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11453613,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11455221,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11457650,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11460425,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11460931,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11461388,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
11462449,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11464312,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11464742,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11465150,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11465174,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11465816,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11468090,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11471122,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11472121,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11472854,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11472974,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11473586,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11473886,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11477586,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11478336,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11479455,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11479497,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11479581,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11479935,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11480360,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11480845,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11485792,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11486651,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11488166,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11491229,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
11493875,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11494189,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11494513,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11495760,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
11497119,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11498774,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11501115,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11501984,1,1,5,0.8,0.8,name_postcode_area,2026-08-11,0
11502413,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11504964,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11506726,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
11513048,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11514389,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11517165,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11517683,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
11520217,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11520219,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11520777,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11520864,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11523299,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11525716,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11535246,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11535653,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11535661,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11538270,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11538852,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11539095,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11539975,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11541688,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11541952,1,2,7,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11542449,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
11542795,1,2,2,0.8,0.8,name_postcode_area,2026-08-11,0
11543848,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11544270,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11548037,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
11550101,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11552335,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11555675,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11556045,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11556142,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11556283,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11559663,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11560350,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11562800,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
11563151,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11563620,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11564968,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11565164,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11566936,1,2,2,0.8,0.8,name_postcode_area,2026-08-11,0
11567424,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11567743,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11568868,1,1,16,0.9,0.9,name_postcode,2026-08-11,0
11569012,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11573751,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11575835,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11576602,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11578859,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11579038,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11579884,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
11581444,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11583477,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
11586804,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11588155,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11591373,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11591963,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11594420,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11594583,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11595354,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11595406,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11595539,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11596061,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11597068,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11597076,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11598297,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11601168,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11603102,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11603562,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11603717,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11606427,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11607998,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11608210,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11608523,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11608527,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11608717,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11610934,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11610935,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11611431,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11612977,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11613626,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
11613702,1,2,14,0.9,0.9,name_postcode,2026-08-11,0
11614257,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11615084,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11615851,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11615879,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11617449,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11618123,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11618179,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11618378,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11619134,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11620955,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
11621264,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11622363,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11623663,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11624582,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11625074,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11626251,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11628628,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11630043,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11632300,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11636026,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11636445,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11637116,1,2,22,0.9,0.9,name_postcode,2026-08-11,0
11638424,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
11643516,1,2,8,0.9,0.9,name_postcode,2026-08-11,0
11643812,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11643855,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11644771,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11645313,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11647516,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11648220,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11648338,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11649630,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11650127,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11650311,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11650356,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11651908,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11654136,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11654153,1,2,20,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11655674,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11658320,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11660346,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11660861,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11663974,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11664038,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11666403,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
11668903,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11669397,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11672891,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11673047,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11673152,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11673854,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11677431,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11678131,1,1,10,0.9,0.9,name_postcode,2026-08-11,0
11680455,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
11682122,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11685306,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11685353,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
11687319,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11689263,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11693767,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11695518,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11695725,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
11696687,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11697728,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11698933,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
11699166,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11700102,1,1,11,0.9,0.9,name_postcode,2026-08-11,0
11700227,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11700555,1,2,3,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
11703664,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11705559,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11707488,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11708288,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11710367,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
11711049,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11711528,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11713830,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11714309,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11716358,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11717143,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11718460,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11718530,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11719356,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11719722,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11720414,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11721625,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11721747,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11723136,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11724218,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11724572,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11724614,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
11725529,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
11727701,1,1,11,0.9,0.9,name_postcode,2026-08-11,0
11731732,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11732368,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11739483,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11739946,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11740289,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11740654,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11741226,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11741845,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11742723,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11743813,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11745230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11747119,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11747212,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11747463,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11748111,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
11749776,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11753520,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11758144,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11759208,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
11759911,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
11760773,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11761648,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11761699,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11764309,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11766725,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11769013,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
11769353,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11771524,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11771620,1,2,23,0.9,0.9,name_postcode,2026-08-11,0
11772298,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11774273,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11774339,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
11775040,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11776060,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
11776650,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
