CompanyNumber,prop_has_any,prop_count_total,prop_count_12m,prop_first_date,prop_latest_date,prop_days_since_latest,prop_value_total,prop_value_max,prop_value_count,prop_types,prop_match_method,prop_max_confidence,prop_min_confidence
05744927,1,1,0,2018-11-30,2018-11-30,2770,,,0,property_title,company_number,1.0,1.0
05744999,1,1,0,2019-03-05,2019-03-05,2675,315000.0,315000.0,1,property_title,company_number,1.0,1.0
05745085,1,1,0,2007-04-27,2007-04-27,7005,,,0,property_title,company_number,1.0,1.0
05745228,1,1,0,2009-04-16,2009-04-16,6285,339500.0,339500.0,1,property_title,company_number,1.0,1.0
05745399,1,2,0,2018-07-13,2023-07-03,1094,,,0,property_title,company_number,1.0,1.0
05745505,1,4,0,2019-10-15,2024-07-02,729,6500000.0,6500000.0,1,property_title,company_number,1.0,1.0
05745526,1,1,0,2023-07-25,2023-07-25,1072,,,0,property_title,company_number,1.0,1.0
05745632,1,2,0,2011-05-24,2011-05-24,5517,,,0,property_title,company_number,1.0,1.0
05745662,1,1,0,2017-10-13,2017-10-13,3183,1038000.0,1038000.0,1,property_title,company_number,1.0,1.0
05745761,1,5,0,2009-04-15,2025-06-06,390,1216500.0,350000.0,5,property_title,company_number,1.0,1.0
05746236,1,1,0,2021-04-12,2021-04-12,1906,,,0,property_title,company_number,1.0,1.0
07993456,1,6,0,2022-07-27,2024-04-25,797,46000.0,46000.0,1,property_title,company_number,1.0,1.0
07993564,1,1,0,2020-04-16,2020-04-16,2267,,,0,property_title,company_number,1.0,1.0
07993907,1,1,0,2023-01-09,2023-01-09,1269,200000.0,200000.0,1,property_title,company_number,1.0,1.0
07993963,1,2,0,2012-12-10,2018-06-14,2939,,,0,property_title,company_number,1.0,1.0
07994132,1,1,0,2021-07-12,2021-07-12,1815,66000.0,66000.0,1,property_title,company_number,1.0,1.0
07994296,1,2,0,2014-04-11,2019-03-27,2653,,,0,property_title,company_number,1.0,1.0
07994354,1,4,1,2021-02-10,2025-11-27,216,5240000.0,2640000.0,4,property_title,company_number,1.0,1.0
07994596,1,2,0,2013-05-14,2022-10-19,1351,,,0,property_title,company_number,1.0,1.0
07994634,1,1,1,2026-01-13,2026-01-13,169,400000.0,400000.0,1,property_title,company_number,1.0,1.0
07994876,1,1,0,2024-12-12,2024-12-12,566,,,0,property_title,company_number,1.0,1.0
07995050,1,1,0,2013-08-09,2013-08-09,4709,,,0,property_title,company_number,1.0,1.0
07995345,1,1,0,2019-10-28,2019-10-28,2438,,,0,property_title,company_number,1.0,1.0
07995853,1,3,0,2013-04-02,2023-08-24,1042,535500.0,350000.0,2,property_title,company_number,1.0,1.0
07996284,1,1,0,2021-11-16,2021-11-16,1688,310000.0,310000.0,1,property_title,company_number,1.0,1.0
07996477,1,1,1,2026-03-06,2026-03-06,117,150000.0,150000.0,1,property_title,company_number,1.0,1.0
07996550,1,25,4,2017-04-28,2025-10-15,259,,,0,property_title,company_number,1.0,1.0
07996575,1,1,0,2014-07-30,2014-07-30,4354,,,0,property_title,company_number,1.0,1.0
07996772,1,1,0,2021-04-20,2021-04-20,1898,,,0,property_title,company_number,1.0,1.0
07996913,1,1,0,2021-04-07,2021-04-07,1911,300000.0,300000.0,1,property_title,company_number,1.0,1.0
07996925,1,1,0,2013-01-28,2013-01-28,4902,,,0,property_title,company_number,1.0,1.0
07997430,1,1,0,2024-12-11,2024-12-11,567,600000.0,600000.0,1,property_title,company_number,1.0,1.0
07997485,1,10,0,2016-02-17,2021-02-01,1976,215280.0,79000.0,4,property_title,company_number,1.0,1.0
07997492,1,2,0,2015-01-12,2016-09-08,3583,70000.0,70000.0,1,property_title,company_number,1.0,1.0
07997685,1,1,0,2016-11-30,2016-11-30,3500,,,0,property_title,company_number,1.0,1.0
07998198,1,1,0,2012-05-18,2012-05-18,5157,,,0,property_title,company_number,1.0,1.0
07998339,1,2,0,2019-11-15,2020-02-28,2315,370000.0,185000.0,2,property_title,company_number,1.0,1.0
07998621,1,1,0,2017-03-13,2017-03-13,3397,,,0,property_title,company_number,1.0,1.0
07999228,1,1,0,2015-02-11,2015-02-11,4158,,,0,property_title,company_number,1.0,1.0
07999266,1,1,0,2018-03-02,2018-03-02,3043,,,0,property_title,company_number,1.0,1.0
07999494,1,1,0,2023-02-09,2023-02-09,1238,,,0,property_title,company_number,1.0,1.0
08000396,1,1,0,2014-09-16,2014-09-16,4306,,,0,property_title,company_number,1.0,1.0
08000715,1,1,0,2012-07-16,2012-07-16,5098,240000.0,240000.0,1,property_title,company_number,1.0,1.0
08001100,1,1,0,2019-08-13,2019-08-13,2514,,,0,property_title,company_number,1.0,1.0
08002372,1,1,0,2024-11-11,2024-11-11,597,,,0,property_title,company_number,1.0,1.0
08003234,1,1,0,2020-04-21,2020-04-21,2262,,,0,property_title,company_number,1.0,1.0
08004111,1,1,0,2020-01-22,2020-01-22,2352,,,0,property_title,company_number,1.0,1.0
08004124,1,1,0,2012-09-19,2012-09-19,5033,,,0,property_title,company_number,1.0,1.0
08004376,1,1,0,2019-02-14,2019-02-14,2694,488334.0,488334.0,1,property_title,company_number,1.0,1.0
08004433,1,1,0,2017-11-08,2017-11-08,3157,,,0,property_title,company_number,1.0,1.0
08004723,1,1,0,2012-10-24,2012-10-24,4998,,,0,property_title,company_number,1.0,1.0
08004822,1,1,0,2018-02-06,2018-02-06,3067,,,0,property_title,company_number,1.0,1.0
08004855,1,3,0,2015-10-08,2024-04-11,811,600000.0,300000.0,2,property_title,company_number,1.0,1.0
08005305,1,1,0,2013-05-16,2013-05-16,4794,,,0,property_title,company_number,1.0,1.0
08005377,1,1,0,2017-06-05,2017-06-05,3313,,,0,property_title,company_number,1.0,1.0
08005434,1,3,0,2014-08-05,2018-06-29,2924,,,0,property_title,company_number,1.0,1.0
08005566,1,2,0,1993-09-23,2023-02-06,1241,,,0,property_title,company_number,1.0,1.0
08006437,1,2,0,2021-08-27,2022-11-11,1328,,,0,property_title,company_number,1.0,1.0
08006503,1,1,0,2017-04-20,2017-04-20,3359,600000.0,600000.0,1,property_title,company_number,1.0,1.0
08006678,1,1,0,2017-02-20,2017-02-20,3418,,,0,property_title,company_number,1.0,1.0
08006783,1,1,0,2017-09-27,2017-09-27,3199,,,0,property_title,company_number,1.0,1.0
08006812,1,4,0,2020-02-17,2021-11-04,1700,630457.0,571457.0,3,property_title,company_number,1.0,1.0
08006866,1,1,0,2012-07-11,2012-07-11,5103,,,0,property_title,company_number,1.0,1.0
08006914,1,1,0,2018-05-17,2018-05-17,2967,466000.0,466000.0,1,property_title,company_number,1.0,1.0
08007004,1,1,0,2014-12-17,2014-12-17,4214,,,0,property_title,company_number,1.0,1.0
08007039,1,2,0,2018-02-19,2019-03-07,2673,3329000.0,2825000.0,2,property_title,company_number,1.0,1.0
08007228,1,256,2,2012-02-13,2026-04-28,64,4700000.0,3950000.0,2,property_title,company_number,1.0,1.0
08007238,1,258,2,2012-02-13,2026-04-28,64,4700000.0,3950000.0,2,property_title,company_number,1.0,1.0
08007355,1,1,0,2016-10-17,2016-10-17,3544,,,0,property_title,company_number,1.0,1.0
08007370,1,1,0,2016-05-18,2016-05-18,3696,100000.0,100000.0,1,property_title,company_number,1.0,1.0
08007968,1,1,0,2018-07-11,2018-07-11,2912,,,0,property_title,company_number,1.0,1.0
08008197,1,1,0,2025-06-20,2025-06-20,376,213500.0,213500.0,1,property_title,company_number,1.0,1.0
08008219,1,1,0,2016-01-19,2016-01-19,3816,,,0,property_title,company_number,1.0,1.0
08008583,1,8,0,2024-01-03,2025-02-05,511,,,0,property_title,company_number,1.0,1.0
08008817,1,1,0,2016-09-26,2016-09-26,3565,300000.0,300000.0,1,property_title,company_number,1.0,1.0
08008992,1,1,0,2020-02-28,2020-02-28,2315,420000.0,420000.0,1,property_title,company_number,1.0,1.0
08009086,1,1,0,2024-02-09,2024-02-09,873,,,0,property_title,company_number,1.0,1.0
08009607,1,1,0,2021-09-24,2021-09-24,1741,,,0,property_title,company_number,1.0,1.0
08009821,1,1,0,2013-12-13,2013-12-13,4583,,,0,property_title,company_number,1.0,1.0
08010068,1,4,0,2021-06-11,2023-02-08,1239,1250000.0,1250000.0,1,property_title,company_number,1.0,1.0
08010214,1,1,0,2024-08-21,2024-08-21,679,,,0,property_title,company_number,1.0,1.0
08010339,1,1,0,2018-08-17,2018-08-17,2875,,,0,property_title,company_number,1.0,1.0
08010381,1,1,0,2019-02-05,2019-02-05,2703,2200000.0,2200000.0,1,property_title,company_number,1.0,1.0
08010392,1,1,0,2020-02-14,2020-02-14,2329,,,0,property_title,company_number,1.0,1.0
08010432,1,2,0,2014-03-03,2023-03-03,1216,,,0,property_title,company_number,1.0,1.0
08010744,1,2,1,2021-10-04,2026-03-20,103,929000.0,885000.0,2,property_title,company_number,1.0,1.0
08010795,1,2,0,2013-07-18,2022-10-03,1367,,,0,property_title,company_number,1.0,1.0
08011623,1,1,0,2023-12-11,2023-12-11,933,,,0,property_title,company_number,1.0,1.0
08011661,1,1,0,2017-07-04,2017-07-04,3284,,,0,property_title,company_number,1.0,1.0
08011752,1,2,0,2021-07-07,2021-07-29,1798,,,0,property_title,company_number,1.0,1.0
08012074,1,1,0,2016-02-25,2016-02-25,3779,,,0,property_title,company_number,1.0,1.0
08012215,1,5,0,2023-03-17,2024-04-03,819,16000000.0,16000000.0,1,property_title,company_number,1.0,1.0
08012659,1,4,0,2013-09-25,2021-06-15,1842,828300.0,475000.0,3,property_title,company_number,1.0,1.0
08012701,1,1,0,2022-09-30,2022-09-30,1370,,,0,property_title,company_number,1.0,1.0
08012864,1,1,0,2015-07-01,2015-07-01,4018,109200.0,109200.0,1,property_title,company_number,1.0,1.0
08012992,1,1,0,2018-04-30,2018-04-30,2984,675000.0,675000.0,1,property_title,company_number,1.0,1.0
08013555,1,10,0,2017-06-26,2018-06-08,2945,,,0,property_title,company_number,1.0,1.0
08013696,1,1,0,2017-11-14,2017-11-14,3151,,,0,property_title,company_number,1.0,1.0
08013775,1,1,0,2023-05-18,2023-05-18,1140,,,0,property_title,company_number,1.0,1.0
08013844,1,1,0,2017-08-10,2017-08-10,3247,,,0,property_title,company_number,1.0,1.0
08014152,1,2,0,2015-11-12,2018-05-08,2976,15000.0,15000.0,1,property_title,company_number,1.0,1.0
08014306,1,3,0,2015-02-19,2024-03-20,833,,,0,property_title,company_number,1.0,1.0
08014500,1,1,0,2013-02-18,2013-02-18,4881,,,0,property_title,company_number,1.0,1.0
08014546,1,1,0,2016-08-16,2016-08-16,3606,379995.0,379995.0,1,property_title,company_number,1.0,1.0
08014617,1,4,0,2015-05-19,2024-01-18,895,,,0,property_title,company_number,1.0,1.0
08014635,1,2,0,2018-10-16,2022-07-19,1443,1724000.0,1100000.0,2,property_title,company_number,1.0,1.0
08014782,1,5,0,2015-07-16,2024-08-19,681,,,0,property_title,company_number,1.0,1.0
08014953,1,3,0,2025-02-24,2025-02-24,492,400000.0,400000.0,1,property_title,company_number,1.0,1.0
08015140,1,2,0,2016-03-14,2018-02-16,3057,324950.0,165000.0,2,property_title,company_number,1.0,1.0
08015286,1,1,0,2024-12-04,2024-12-04,574,,,0,property_title,company_number,1.0,1.0
08015392,1,1,0,2020-06-18,2020-06-18,2204,,,0,property_title,company_number,1.0,1.0
08016308,1,1,0,2017-12-11,2017-12-11,3124,165000.0,165000.0,1,property_title,company_number,1.0,1.0
08016512,1,2,0,2015-06-12,2015-07-01,4018,,,0,property_title,company_number,1.0,1.0
08016610,1,4,1,2019-09-18,2025-09-29,275,775000.0,385000.0,3,property_title,company_number,1.0,1.0
08016691,1,1,0,2019-12-23,2019-12-23,2382,,,0,property_title,company_number,1.0,1.0
08016789,1,1,0,2013-10-31,2013-10-31,4626,,,0,property_title,company_number,1.0,1.0
08016941,1,1,0,2020-03-17,2020-03-17,2297,375000.0,375000.0,1,property_title,company_number,1.0,1.0
08016946,1,3,0,2014-11-17,2025-01-15,532,690000.0,600000.0,2,property_title,company_number,1.0,1.0
08017342,1,1,0,2016-04-28,2016-04-28,3716,,,0,property_title,company_number,1.0,1.0
08017562,1,3,0,2020-04-27,2022-03-14,1570,,,0,property_title,company_number,1.0,1.0
08017776,1,1,0,2019-07-09,2019-07-09,2549,,,0,property_title,company_number,1.0,1.0
08018309,1,1,0,2025-02-19,2025-02-19,497,255000.0,255000.0,1,property_title,company_number,1.0,1.0
08018357,1,2,0,2013-06-13,2023-12-21,923,402000.0,402000.0,1,property_title,company_number,1.0,1.0
08018415,1,1,0,2024-11-21,2024-11-21,587,,,0,property_title,company_number,1.0,1.0
08018505,1,1,1,2025-11-12,2025-11-12,231,,,0,property_title,company_number,1.0,1.0
08018516,1,1,0,2016-08-15,2016-08-15,3607,,,0,property_title,company_number,1.0,1.0
08018627,1,1,0,2018-10-12,2018-10-12,2819,,,0,property_title,company_number,1.0,1.0
08018895,1,2,0,2020-01-27,2023-08-07,1059,,,0,property_title,company_number,1.0,1.0
08019305,1,8,0,2009-08-05,2023-08-01,1065,150000.0,150000.0,1,property_title,company_number,1.0,1.0
08019783,1,3,0,2012-08-06,2012-08-06,5077,,,0,property_title,company_number,1.0,1.0
08020050,1,1,0,2017-09-18,2017-09-18,3208,600000.0,600000.0,1,property_title,company_number,1.0,1.0
08020311,1,1,0,2018-08-14,2018-08-14,2878,,,0,property_title,company_number,1.0,1.0
08020542,1,8,0,2012-10-08,2024-01-26,887,300000.0,300000.0,1,property_title,company_number,1.0,1.0
08020590,1,1,0,2024-03-13,2024-03-13,840,,,0,property_title,company_number,1.0,1.0
08020638,1,1,0,2013-04-30,2013-04-30,4810,,,0,property_title,company_number,1.0,1.0
08020752,1,1,0,2024-11-22,2024-11-22,586,,,0,property_title,company_number,1.0,1.0
08020783,1,1,0,2021-12-02,2021-12-02,1672,,,0,property_title,company_number,1.0,1.0
08021038,1,1,0,2018-01-04,2018-01-04,3100,,,0,property_title,company_number,1.0,1.0
08021467,1,1,0,2020-09-09,2020-09-09,2121,400000.0,400000.0,1,property_title,company_number,1.0,1.0
08022534,1,1,0,2012-10-09,2012-10-09,5013,,,0,property_title,company_number,1.0,1.0
08023203,1,1,0,2025-04-01,2025-04-01,456,,,0,property_title,company_number,1.0,1.0
08023336,1,2,0,2019-08-28,2020-07-10,2182,55000.0,55000.0,1,property_title,company_number,1.0,1.0
08024104,1,1,0,2022-06-15,2022-06-15,1477,100000.0,100000.0,1,property_title,company_number,1.0,1.0
08024458,1,1,0,2017-03-20,2017-03-20,3390,,,0,property_title,company_number,1.0,1.0
08024742,1,1,0,2020-02-06,2020-02-06,2337,,,0,property_title,company_number,1.0,1.0
08025127,1,1,0,2018-06-11,2018-06-11,2942,680000.0,680000.0,1,property_title,company_number,1.0,1.0
08025321,1,2,0,2016-03-29,2022-03-03,1581,140000.0,140000.0,1,property_title,company_number,1.0,1.0
08025778,1,1,0,2025-05-01,2025-05-01,426,135000.0,135000.0,1,property_title,company_number,1.0,1.0
08025842,1,3,0,2015-10-06,2024-08-16,684,968000.0,500000.0,3,property_title,company_number,1.0,1.0
08026117,1,1,0,2016-07-19,2016-07-19,3634,,,0,property_title,company_number,1.0,1.0
08026992,1,4,0,2016-07-21,2019-09-25,2471,1949000.0,1944000.0,2,property_title,company_number,1.0,1.0
08027598,1,1,0,2023-04-05,2023-04-05,1183,260000.0,260000.0,1,property_title,company_number,1.0,1.0
08028426,1,1,0,2025-01-02,2025-01-02,545,146000.0,146000.0,1,property_title,company_number,1.0,1.0
08028506,1,1,0,2022-01-13,2022-01-13,1630,,,0,property_title,company_number,1.0,1.0
08028570,1,1,0,2018-12-11,2018-12-11,2759,425000.0,425000.0,1,property_title,company_number,1.0,1.0
08028857,1,1,0,2023-09-06,2023-09-06,1029,112500.0,112500.0,1,property_title,company_number,1.0,1.0
08029100,1,1,0,2024-03-11,2024-03-11,842,,,0,property_title,company_number,1.0,1.0
08029125,1,4,1,2020-01-14,2026-04-01,91,1299000.0,610000.0,4,property_title,company_number,1.0,1.0
08029343,1,6,0,2017-07-25,2024-07-02,729,1910000.0,875000.0,4,property_title,company_number,1.0,1.0
08029481,1,1,0,2015-12-08,2015-12-08,3858,235000.0,235000.0,1,property_title,company_number,1.0,1.0
08029638,1,2,0,2018-11-29,2018-12-14,2756,150000.0,80000.0,2,property_title,company_number,1.0,1.0
08029653,1,2,0,2016-03-10,2021-05-19,1869,,,0,property_title,company_number,1.0,1.0
08029891,1,1,1,2026-05-08,2026-05-08,54,153110.0,153110.0,1,property_title,company_number,1.0,1.0
08029899,1,1,0,2016-05-19,2016-05-19,3695,,,0,property_title,company_number,1.0,1.0
08029952,1,1,0,2018-12-10,2018-12-10,2760,,,0,property_title,company_number,1.0,1.0
08030075,1,1,0,2012-07-05,2012-07-05,5109,,,0,property_title,company_number,1.0,1.0
08030086,1,10,0,2017-06-21,2024-07-02,729,46361.0,46361.0,1,property_title,company_number,1.0,1.0
08030162,1,1,0,2013-02-05,2013-02-05,4894,,,0,property_title,company_number,1.0,1.0
08030203,1,2,0,2019-05-15,2022-01-28,1615,,,0,property_title,company_number,1.0,1.0
08030343,1,2,0,2017-02-03,2017-05-02,3347,,,0,property_title,company_number,1.0,1.0
08030373,1,2,0,2016-08-08,2016-08-08,3614,261545.0,261545.0,1,property_title,company_number,1.0,1.0
08030489,1,2,0,2015-10-07,2024-08-14,686,3200000.0,3200000.0,1,property_title,company_number,1.0,1.0
08031235,1,1,0,2025-03-14,2025-03-14,474,400000.0,400000.0,1,property_title,company_number,1.0,1.0
08031239,1,1,0,2024-02-29,2024-02-29,853,,,0,property_title,company_number,1.0,1.0
08031626,1,1,0,2023-12-14,2023-12-14,930,,,0,property_title,company_number,1.0,1.0
08032146,1,1,0,2023-09-13,2023-09-13,1022,,,0,property_title,company_number,1.0,1.0
08032298,1,2,0,2014-05-06,2016-12-01,3499,,,0,property_title,company_number,1.0,1.0
08032335,1,1,0,2018-02-26,2018-02-26,3047,,,0,property_title,company_number,1.0,1.0
08032786,1,1,0,2019-08-09,2019-08-09,2518,85000.0,85000.0,1,property_title,company_number,1.0,1.0
08032879,1,4,0,2013-07-15,2016-05-05,3709,257000.0,257000.0,1,property_title,company_number,1.0,1.0
08033166,1,6,0,2016-06-23,2016-06-27,3656,547078.0,138248.0,4,property_title,company_number,1.0,1.0
08033287,1,1,0,2023-11-08,2023-11-08,966,,,0,property_title,company_number,1.0,1.0
08033304,1,2,0,2016-02-25,2022-07-05,1457,76000.0,76000.0,1,property_title,company_number,1.0,1.0
08033652,1,2,0,2017-11-02,2022-05-24,1499,413500.0,218500.0,2,property_title,company_number,1.0,1.0
08033745,1,4,0,2015-08-06,2023-02-23,1224,,,0,property_title,company_number,1.0,1.0
08034041,1,1,0,2024-07-19,2024-07-19,712,,,0,property_title,company_number,1.0,1.0
08034293,1,1,0,2017-05-05,2017-05-05,3344,,,0,property_title,company_number,1.0,1.0
08034877,1,13,0,2012-07-20,2017-11-20,3145,133000.0,68000.0,2,property_title,company_number,1.0,1.0
08035467,1,1,0,2023-05-19,2023-05-19,1139,,,0,property_title,company_number,1.0,1.0
08035579,1,1,0,2013-06-19,2013-06-19,4760,,,0,property_title,company_number,1.0,1.0
08036125,1,1,0,2018-11-05,2018-11-05,2795,,,0,property_title,company_number,1.0,1.0
08036835,1,1,0,2012-05-15,2012-05-15,5160,,,0,property_title,company_number,1.0,1.0
08037158,1,1,0,2014-03-12,2014-03-12,4494,,,0,property_title,company_number,1.0,1.0
08037272,1,1,1,2025-08-07,2025-08-07,328,305000.0,305000.0,1,property_title,company_number,1.0,1.0
08037404,1,1,0,2021-10-04,2021-10-04,1731,787164.0,787164.0,1,property_title,company_number,1.0,1.0
08037450,1,1,0,2021-12-09,2021-12-09,1665,,,0,property_title,company_number,1.0,1.0
08037455,1,1,0,2018-01-02,2018-01-02,3102,,,0,property_title,company_number,1.0,1.0
08037624,1,1,0,2023-11-23,2023-11-23,951,115000.0,115000.0,1,property_title,company_number,1.0,1.0
08037689,1,2,0,2014-10-01,2024-05-15,777,700000.0,700000.0,1,property_title,company_number,1.0,1.0
08038225,1,2,0,2019-12-11,2025-01-03,544,,,0,property_title,company_number,1.0,1.0
08038245,1,8,0,2019-01-10,2021-08-31,1765,748282.0,188282.0,5,property_title,company_number,1.0,1.0
08038733,1,3,0,2017-03-23,2018-06-26,2927,2500000.0,2500000.0,1,property_title,company_number,1.0,1.0
08039489,1,1,0,2013-01-10,2013-01-10,4920,,,0,property_title,company_number,1.0,1.0
08039723,1,1,0,2018-07-30,2018-07-30,2893,,,0,property_title,company_number,1.0,1.0
08039893,1,1,0,2018-07-31,2018-07-31,2892,,,0,property_title,company_number,1.0,1.0
08039928,1,1,0,2021-11-18,2021-11-18,1686,140000.0,140000.0,1,property_title,company_number,1.0,1.0
08040003,1,1,0,2024-05-08,2024-05-08,784,257000.0,257000.0,1,property_title,company_number,1.0,1.0
08040156,1,2,0,2024-01-04,2024-08-19,681,,,0,property_title,company_number,1.0,1.0
08040621,1,1,1,2026-03-10,2026-03-10,113,,,0,property_title,company_number,1.0,1.0
08041456,1,1,0,2020-03-03,2020-03-03,2311,,,0,property_title,company_number,1.0,1.0
08041878,1,1,1,2025-10-14,2025-10-14,260,555000.0,555000.0,1,property_title,company_number,1.0,1.0
08042037,1,1,0,2013-03-07,2013-03-07,4864,,,0,property_title,company_number,1.0,1.0
08042190,1,1,0,2022-11-16,2022-11-16,1323,,,0,property_title,company_number,1.0,1.0
08042212,1,1,0,2018-01-12,2018-01-12,3092,175000.0,175000.0,1,property_title,company_number,1.0,1.0
08043228,1,1,0,2020-09-21,2020-09-21,2109,456000.0,456000.0,1,property_title,company_number,1.0,1.0
08043409,1,1,0,2017-06-20,2017-06-20,3298,,,0,property_title,company_number,1.0,1.0
08043469,1,1,0,2017-11-15,2017-11-15,3150,,,0,property_title,company_number,1.0,1.0
08043568,1,3,0,2013-12-11,2015-07-27,3992,35000.0,35000.0,1,property_title,company_number,1.0,1.0
08043633,1,2,0,2022-11-22,2022-11-22,1317,,,0,property_title,company_number,1.0,1.0
08043921,1,1,0,2017-11-30,2017-11-30,3135,1500000.0,1500000.0,1,property_title,company_number,1.0,1.0
08044036,1,1,0,2015-08-27,2015-08-27,3961,,,0,property_title,company_number,1.0,1.0
08044214,1,2,0,2012-10-01,2022-05-19,1504,260000.0,135000.0,2,property_title,company_number,1.0,1.0
08044232,1,1,0,2015-06-19,2015-06-19,4030,,,0,property_title,company_number,1.0,1.0
